ID,Conversion_familia,Conversion_genero,Conversion_Tipo,Conversion_color
110270,Euphorbiaceae,Cnidoscolus,Árbol,Blanca
103310,Acanthaceae,Stenandrium,Árbol,Blanca
134266,Anacardiaceae,Rhus,Arbusto,Blanca
138983,Solanaceae,Nicotiana,Árbol,Rosa
110585,Euphorbiaceae,Croton,Árbol,Blanca
81046,Amaranthaceae,Atriplex,Arbusto,Rosa
99960,Acanthaceae,Carlowrightia,Árbol,Blanca
137224,Solanaceae,Capsicum,Árbol,Roja
100852,Acanthaceae,Dyschoriste,Árbol,Morada
105083,Lamiaceae,Salvia,Arbusto,Blanca
78315,Aizoaceae,Sesuvium,Árbol,Rosa
88308,Cactaceae,Opuntia,Arbusto,Amarilla
4163,Asparagaceae,Hesperocallis,Árbol,Blanca
109957,Euphorbiaceae,Acalypha,Árbol,Amarillenta
86592,Cactaceae,Mammillaria,Arbusto,Verde
100241,Acanthaceae,Carlowrightia,Árbol,Morada
84964,Cactaceae,Echinocereus,Arbusto,Magenta
131,Araceae,Lemna,Árbol,Verdosa
81178,Amaranthaceae,Chenopodium,Árbol,Blanca
86527,Cactaceae,Mammillaria,Arbusto,Blanca
75368,Boraginaceae,Pectocarya,Árbol,Blanca
90780,Cactaceae,Opuntia,Arbusto,Amarilla
97362,Apocynaceae,Mandevilla,Arbusto,Blanca
111223,Euphorbiaceae,Croton,Árbol,Blanca
121871,Lythraceae,Cuphea,Árbol,Rosa
2039,Asparagaceae,Agave,Árbol,Amarillenta
80522,Amaranthaceae,Atriplex,Arbusto,Verde
117260,Passifloraceae,Passiflora,Arbusto,Ausente
133591,Anacardiaceae,Pachycormus,Árbol,Crema
124799,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
141012,Moraceae,Ficus,Árbol,Amarillenta
115958,Euphorbiaceae,Euphorbia,Arbusto,Blanca
84446,Cactaceae,Cylindropuntia,Arbusto,Amarilla
3103,Asparagaceae,Agave,Árbol,Amarillenta
135729,Rutaceae,Thamnosma,Arbusto,Lavanda
81262,Amaranthaceae,Chenopodium,Árbol,Blanca
108018,Orobanchaceae,Castilleja,Árbol,Amarilla
122691,Onagraceae,Oenothera ,Arbusto,Amarilla
92649,Nyctaginaceae,Boerhavia,Árbol,Amarilla
89900,Cactaceae,Opuntia,Arbusto,Amarilla
78758,Amaranthaceae,Amaranthus,Árbol,Blanca
126343,Polygonaceae,Chorizanthe,Arbusto,Blanca
79823,Amaranthaceae,Atriplex,Arbusto,Verde
95697,Apocynaceae,Asclepias,Árbol,Blanca
88040,Cactaceae,Opuntia,Arbusto,Amarilla
92173,Nyctaginaceae,Acleisanthes,Árbol,Amarilla
5622,Bromeliaceae,Tillandsia,Árbol,Azul
78129,Achatocarpaceae,Phaulothamnus,Arbusto,Blanco amarillenta
111396,Euphorbiaceae,Croton,Arbusto,Blanca
79937,Amaranthaceae,Atriplex,Arbusto,Verde
99235,Apocynaceae,Vallesia,Árbol,Blanca
81661,Amaranthaceae,Froelichia,Árbol,Blanca
90707,Cactaceae,Opuntia,Arbusto,Anaranjadas
10711,Orchidaceae,Malaxis,Árbol,Verde
3171,Asparagaceae,Agave,Árbol,Amarillenta
81720,Amaranthaceae,Gomphrena,Árbol,Blanca
78079,Achatocarpaceae,Phaulothamnus,Arbusto,Blanco amarillenta
108315,Orobanchaceae,Cordylanthus,Arbusto,Amarilla
130388,Rosaceae,Adenostoma,Árbol,Blanca
89990,Cactaceae,Opuntia,Arbusto,Amarilla
101615,Acanthaceae,Justicia,Árbol,Blanca
137779,Solanaceae,Datura,Árbol,Roja
134722,Anacardiaceae,Rhus,Arbusto,Blanca
120635,Malvaceae,Pseudabutilon,Árbol,Amarilla
81764,Amaranthaceae,Gomphrena,Árbol,Blanca
2592,Asparagaceae,Agave,Árbol,Amarillenta
85377,Cactaceae,Echinomastus,Arbusto,Roja
11399,Zosteraceae,Phyllospadix,Árbol,Blanca
120743,Malvaceae,Sida,Árbol,Blanca
136733,Polemoniaceae,Ipomopsis,Arbusto,Blanca
6450,Commelinaceae,Commelina,Árbol,Azul
94642,Apocynaceae,Asclepias,Árbol,Blanca
85473,Cactaceae,Ferocactus,Arbusto,Roja
2784,Asparagaceae,Agave,Árbol,Amarillenta
72746,Boraginaceae,Bourreria,Arbusto,Blanca
9682,Juncaceae,Juncus,Árbol,Café
128406,Ranunculaceae,Ranunculus,Árbol,Blanca
105134,Lamiaceae,Salvia,Arbusto,Azul
75125,Boraginaceae,Lithospermum,Árbol,Blanca
111445,Euphorbiaceae,Croton,Árbol,Blanca
92560,Nyctaginaceae,Boerhavia,Arbusto,Amarilla
135243,Rutaceae,Choisya,Árbol,Café
73359,Boraginaceae,Cryptantha,Árbol,Blanca
87692,Cactaceae,Myrtillocactus,Árbol,Verde
49,Alismataceae,Echinodorus,Árbol,Blanca
44491,Apiaceae,Daucus,Árbol,Blanca
102867,Acanthaceae,Ruellia,Árbol,Blanca
133004,Anacardiaceae,Actinocheita,Árbol,Blanca
1372,Asparagaceae,Agave,Árbol,Amarillenta
139712,Solanaceae,Physalis,Arbusto,Rosa
120812,Malvaceae,Sida,Árbol,Amarilla
106583,Lamiaceae,Stachys,Árbol,Rosa
89318,Cactaceae,Opuntia,Arbusto,Amarilla
137931,Solanaceae,Lycium,Árbol,Rosa
85125,Cactaceae,Echinocereus,Arbusto,Magenta
141199,Ulmaceae,Celtis,Arbusto,Violeta
120105,Malvaceae,Horsfordia,Arbusto,Rosa
96283,Apocynaceae,Asclepias,Arbusto,Blanca
91813,Nyctaginaceae,Abronia,Árbol,Amarilla
90027,Cactaceae,Opuntia,Arbusto,Amarilla
9854,Smilacaceae,Smilax,Árbol,Blanca
137725,Solanaceae,Datura,Árbol,Roja
111512,Euphorbiaceae,Croton,Arbusto,Blanca
4022,Asparagaceae,Echeandia,Árbol,Amarilla
117441,Passifloraceae,Turnera,Árbol,Azul
98991,Apocynaceae,Seutera,Árbol,Blanca
137977,Solanaceae,Lycium,Árbol,Rosa
81970,Amaranthaceae,Guilleminea,Árbol,Blanca
88598,Cactaceae,Opuntia,Arbusto,Amarilla
2730,Asparagaceae,Agave,Árbol,Amarillenta
91494,Cactaceae,Stenocereus,Árbol,Blanca
90078,Cactaceae,Opuntia,Arbusto,Amarilla
120530,Malvaceae,Meximalva,Árbol,Morada
124574,Plantaginaceae,Penstemon,Árbol,Azul
43797,Pontederiaceae,Eichhornia,Árbol,Blanca
7224,Commelinaceae,Tradescantia,Árbol,Rosa
122810,Onagraceae,Oenothera ,Árbol,Amarilla
119365,Malvaceae,Herissantia,Arbusto,Amarilla
118483,Malvaceae,Abutilon,Arbusto,Anaranjadas
99499,Oxalidaceae,Oxalis,Árbol,Amarillenta
113219,Euphorbiaceae,Euphorbia,Árbol,Verde
118566,Malvaceae,Abutilon,Arbusto,Amarilla
115690,Euphorbiaceae,Euphorbia,Árbol,Blanca
138138,Solanaceae,Lycium,Arbusto,Rosa
10847,Orchidaceae,Sarcoglottis,Árbol,Amarilla
105003,Lamiaceae,Salvia,Arbusto,Lila
113182,Euphorbiaceae,Euphorbia,Árbol,Verde
107866,Orobanchaceae,Castilleja,Árbol,Amarilla
95116,Apocynaceae,Asclepias,Árbol,Blanca
79415,Amaranthaceae,Atriplex,Arbusto,Blanco amarillenta
76627,Brassicaceae,Eruca,Árbol,Blanca
102613,Acanthaceae,Ruellia,Árbol,Azul-purpúrea
96094,Apocynaceae,Asclepias,Arbusto,Blanca
83680,Cactaceae,Cylindropuntia,Arbusto,Amarilla
125765,Polygalaceae,Polygala,Arbusto,Blanca
131977,Rubiaceae,Galium,Árbol,Blanca
6264,Commelinaceae,Callisia,Árbol,Rosa
4924,Asphodelaceae,Aloe,Árbol,Amarillenta
128965,Rhamnaceae,Colubrina,Árbol,Blanca
96210,Apocynaceae,Asclepias,Arbusto,Blanca
133964,Anacardiaceae,Rhus,Arbusto,Blanca
4659,Asparagaceae,Yucca,Árbol,Amarillenta
129982,Rhamnaceae,Rhamnus,Árbol,Blanca
120076,Malvaceae,Horsfordia,Arbusto,Rosa
118513,Malvaceae,Abutilon,Arbusto,Anaranjadas
97900,Apocynaceae,Matelea,Arbusto,Blanca
90221,Cactaceae,Opuntia,Arbusto,Amarilla
123512,Saururaceae,Anemopsis,Arbusto,Lavanda
6242,Commelinaceae,Callisia,Árbol,Rosa
11396,Zosteraceae,Phyllospadix,Árbol,Blanca
105670,Lamiaceae,Salvia,Arbusto,Roja
91619,Cactaceae,Strombocactus,Arbusto,Crema
106980,Oleaceae,Forestiera,Arbusto,Amarilla
96487,Apocynaceae,Cryptostegia,Arbusto,Rosa
96233,Apocynaceae,Asclepias,Arbusto,Blanca
97601,Apocynaceae,Marsdenia,Arbusto,Verde
127563,Polygonaceae,Lastarriaea,Árbol,Blanca
137968,Solanaceae,Lycium,Árbol,Rosa
79147,Amaranthaceae,Amaranthus,Árbol,Blanco amarillenta
4054,Asparagaceae,Echeandia,Árbol,Amarilla
111081,Euphorbiaceae,Croton,Árbol,Blanca
83841,Cactaceae,Cylindropuntia,Arbusto,Amarilla
6726,Commelinaceae,Gibasis,Árbol,Azul
87738,Cactaceae,Neobuxbaumia,Arbusto,Blanca
81374,Amaranthaceae,Chenopodium,Árbol,Blanca
73414,Boraginaceae,Cryptantha,Árbol,Blanca
77704,Brassicaceae,Sisymbrium,Árbol,Amarilla
135758,Rutaceae,Zanthoxylum,Arbusto,Lavanda
92413,Nyctaginaceae,Anulocaulis,Árbol,Amarilla
135550,Rutaceae,Ptelea,Árbol,Lavanda
3236,Asparagaceae,Agave,Árbol,Amarillenta
82603,Amaranthaceae,Tidestromia,Árbol,Blanca
116843,Euphorbiaceae,Stillingia,Árbol,Ausente
10438,Orchidaceae,Dichromanthus,Árbol,Amarilla
85356,Cactaceae,Echinomastus,Arbusto,Roja
128504,Rhamnaceae,Adolphia,Árbol,Blanca
111291,Euphorbiaceae,Croton,Árbol,Blanca
86414,Cactaceae,Lophocereus,Árbol,Blanca
1780,Asparagaceae,Agave,Árbol,Amarillenta
80764,Amaranthaceae,Atriplex,Arbusto,Blanca
141230,Ulmaceae,Celtis,Árbol,Violeta
5648,Bromeliaceae,Tillandsia,Árbol,Amarilla
87930,Cactaceae,Neolloydia,Arbusto,Morada
114185,Euphorbiaceae,Euphorbia,Arbusto,Amarilla
119187,Malvaceae,Gossypium,Arbusto,Amarilla
1561,Asparagaceae,Agave,Árbol,Amarillenta
135321,Rutaceae,Decatropis,Arbusto,Amarillenta
1197,Amaryllidaceae,Triteleiopsis,Árbol,Amarillenta
10493,Orchidaceae,Dichromanthus,Árbol,Amarilla
7759,Cyperaceae,Cyperus,Árbol,Amarillenta
113290,Euphorbiaceae,Euphorbia,Árbol,Verde
133260,Anacardiaceae,Cyrtocarpa,Árbol,Blanca
131919,Rubiaceae,Galium,Árbol,Blanca
136367,Zygophyllaceae,Viscainoa,Arbusto,Blanca
89300,Cactaceae,Opuntia,Arbusto,Amarilla
113855,Euphorbiaceae,Euphorbia,Árbol,Roja
115122,Euphorbiaceae,Euphorbia,Arbusto,Amarilla
89989,Cactaceae,Opuntia,Arbusto,Amarilla
106234,Lamiaceae,Salvia,Árbol,Azul
97112,Apocynaceae,Haplophyton,Arbusto,Amarilla
127364,Polygonaceae,Eriogonum,Árbol,Blanca
89321,Cactaceae,Opuntia,Arbusto,Amarilla
83880,Cactaceae,Cylindropuntia,Arbusto,Amarilla
102545,Acanthaceae,Ruellia,Árbol,Azul-purpúrea
84278,Cactaceae,Cylindropuntia,Arbusto,Anaranjadas
121706,Malvaceae,Waltheria,Árbol,Amarilla
2769,Asparagaceae,Agave,Árbol,Amarillenta
98326,Apocynaceae,Metastelma,Arbusto,Blanca
82298,Amaranthaceae,Iresine,Árbol,Verde
128575,Rhamnaceae,Ceanothus,Árbol,Blanca
131961,Rubiaceae,Galium,Árbol,Blanca
121173,Malvaceae,Sphaeralcea,Árbol,Violeta
83047,Cactaceae,Astrophytum,Arbusto,Amarilla
3254,Asparagaceae,Asparagus,Árbol,Amarilla
5262,Bromeliaceae,Hechtia,Árbol,Amarillenta
6017,Bromeliaceae,Tillandsia,Árbol,Morada
72794,Boraginaceae,Bourreria,Arbusto,Blanca
92176,Nyctaginaceae,Acleisanthes,Árbol,Amarilla
90677,Cactaceae,Opuntia,Arbusto,Amarilla
1592,Asparagaceae,Agave,Árbol,Amarillenta
113150,Euphorbiaceae,Euphorbia,Árbol,Crema
4219,Asparagaceae,Nolina,Árbol,Amarilla
9118,Cyperaceae,Fuirena,Árbol,Verdosa
132480,Rubiaceae,Mitracarpus,Árbol,Blanca
107261,Oleaceae,Fraxinus,Árbol,Amarilla
122033,Onagraceae,Camissoniopsis,Arbusto,Amarilla
87624,Cactaceae,Myrtillocactus,Árbol,Verde
117048,Euphorbiaceae,Tragia,Árbol,Blanca
131674,Rubiaceae,Bouvardia,Arbusto,Blanca
120280,Malvaceae,Lavatera,Árbol,Blanca
102554,Acanthaceae,Ruellia,Árbol,Azul-purpúrea
88637,Cactaceae,Opuntia,Arbusto,Amarilla
120372,Malvaceae,Malvastrum,Arbusto,Amarilla
100726,Acanthaceae,Dyschoriste,Arbusto,Blanca
94687,Apocynaceae,Asclepias,Árbol,Morada
106865,Lamiaceae,Teucrium,Arbusto,Blanca
128140,Ranunculaceae,Aquilegia,Arbusto,Blanca
130680,Rosaceae,Crataegus,Árbol,Blanca
120397,Malvaceae,Malvastrum,Arbusto,Amarilla
135557,Rutaceae,Ptelea,Árbol,Lavanda
124404,Plantaginaceae,Mecardonia,Árbol,Azul
89357,Cactaceae,Opuntia,Arbusto,Amarilla
115231,Euphorbiaceae,Euphorbia,Árbol,Rosa
136969,Polemoniaceae,Loeselia,Arbusto,Blanca
85458,Cactaceae,Escontria,Árbol,Magenta
117985,Salicaceae,Salix,Árbol,Lavanda
134396,Anacardiaceae,Rhus,Árbol,Blanca
73044,Boraginaceae,Cordia,Arbusto,Blanca
115936,Euphorbiaceae,Euphorbia,Arbusto,Blanca
92075,Nyctaginaceae,Acleisanthes,Árbol,Amarilla
10519,Orchidaceae,Epidendrum,Árbol,Morada
135883,Rutaceae,Zanthoxylum,Arbusto,Lavanda
108371,Orobanchaceae,Lamourouxia,Arbusto,Amarilla
93268,Nyctaginaceae,Mirabilis,Arbusto,Amarilla
77960,Resedaceae,Oligomeris,Árbol,Blanca
117469,Phyllanthaceae,Andrachne,Arbusto,Azul
125023,Plantaginaceae,Plantago,Árbol,Blanca
112338,Euphorbiaceae,Euphorbia,Árbol,Blanca
2159,Asparagaceae,Agave,Árbol,Amarillenta
3331,Asparagaceae,Beaucarnea,Árbol,Amarilla
118441,Malvaceae,Abutilon,Arbusto,Anaranjadas
135096,Rutaceae,Amyris,Árbol,Blanca
97221,Apocynaceae,Mandevilla,Árbol,Blanca
113254,Euphorbiaceae,Euphorbia,Árbol,Verde
73882,Boraginaceae,Cryptantha,Árbol,Blanca
110222,Euphorbiaceae,Chiropetalum,Arbusto,Blanca
94756,Apocynaceae,Asclepias,Árbol,Morada
121887,Lythraceae,Heimia,Arbusto,Amarilla
129630,Rhamnaceae,Karwinskia,Árbol,Blanca
82220,Amaranthaceae,Iresine,Árbol,Blanca
112802,Euphorbiaceae,Euphorbia,Árbol,Blanca
108081,Orobanchaceae,Castilleja,Arbusto,Amarilla
117920,Salicaceae,Salix,Árbol,Lavanda
126991,Polygonaceae,Eriogonum,Arbusto,Blanca
114641,Euphorbiaceae,Euphorbia,Árbol,Blanca
72680,Boraginaceae,Antiphytum,Árbol,Blanca
82247,Amaranthaceae,Iresine,Árbol,Blanca
111270,Euphorbiaceae,Croton,Árbol,Blanca
138374,Solanaceae,Lycium,Arbusto,Rosa
90961,Cactaceae,Pachycereus,Árbol,Blanca
5719,Bromeliaceae,Tillandsia,Árbol,Morada
128848,Rhamnaceae,Ceanothus,Árbol,Blanca
99211,Apocynaceae,Vallesia,Árbol,Blanca
131849,Rubiaceae,Galium,Arbusto,Blanca
99380,Apocynaceae,Vallesia,Árbol,Blanca
132535,Rubiaceae,Randia,Árbol,Blanca
138520,Solanaceae,Lycium,Arbusto,Rosa
103483,Acanthaceae,Tetramerium,Árbol,Blanca
134123,Anacardiaceae,Rhus,Arbusto,Blanca
115869,Euphorbiaceae,Euphorbia,Árbol,Amarilla
82339,Amaranthaceae,Iresine,Arbusto,Blanca
134666,Anacardiaceae,Rhus,Arbusto,Blanca
10078,Iridaceae,Sisyrinchium,Árbol,Morada
123745,Plantaginaceae,Antirrhinum,Arbusto,Azul
89672,Cactaceae,Opuntia,Árbol,Rosa
97867,Apocynaceae,Matelea,Árbol,Morada
131412,Rosaceae,Xerospiraea,Arbusto,Blanca
107244,Oleaceae,Fraxinus,Árbol,Amarilla
97527,Apocynaceae,Marsdenia,Arbusto,Blanca
2659,Asparagaceae,Agave,Árbol,Amarillenta
126209,Polygonaceae,Antigonon,Arbusto,Blanca
102736,Acanthaceae,Ruellia,Árbol,Blanca
86514,Cactaceae,Mammillaria,Arbusto,Rosa
137540,Solanaceae,Datura,Arbusto,Roja
128367,Ranunculaceae,Ranunculus,Árbol,Blanca
10544,Orchidaceae,Epipactis,Árbol,Rosa
80949,Amaranthaceae,Atriplex,Árbol,Blanca
97164,Apocynaceae,Mandevilla,Arbusto,Blanca
80918,Amaranthaceae,Atriplex,Arbusto,Verde
141342,Ulmaceae,Celtis,Árbol,Violeta
107901,Orobanchaceae,Castilleja,Árbol,Amarilla
131650,Rubiaceae,Bouvardia,Árbol,Blanca
112541,Euphorbiaceae,Euphorbia,Arbusto,Amarilla
115384,Euphorbiaceae,Euphorbia,Árbol,Verde
91638,Cactaceae,Thelocactus,Arbusto,Magenta
138087,Solanaceae,Lycium,Arbusto,Rosa
138878,Solanaceae,Nicotiana,Arbusto,Rosa
105353,Lamiaceae,Salvia,Árbol,Morada
121814,Lythraceae,Cuphea,Árbol,Rosa
137910,Solanaceae,Lycium,Árbol,Rosa
132081,Rubiaceae,Galium,Arbusto,Blanco amarillenta
106114,Lamiaceae,Salvia,Árbol,Azul
127238,Polygonaceae,Eriogonum,Arbusto,Blanca
9929,Iridaceae,Sisyrinchium,Árbol,Azul
101761,Acanthaceae,Justicia,Árbol,Blanca
97544,Apocynaceae,Marsdenia,Arbusto,Blanca
92501,Nyctaginaceae,Boerhavia,Arbusto,Amarilla
83706,Cactaceae,Cylindropuntia,Arbusto,Amarilla
121328,Malvaceae,Sphaeralcea,Árbol,Anaranjadas
86963,Cactaceae,Mammillaria,Arbusto,Magenta
78802,Amaranthaceae,Amaranthus,Árbol,Blanco amarillenta
9282,Cyperaceae,Schoenoplectus,Árbol,Verdosa
9570,Juncaceae,Juncus,Árbol,Café
8623,Cyperaceae,Eleocharis,Árbol,Amarillenta
161,Araceae,Lemna,Árbol,Verdosa
130501,Rosaceae,Cercocarpus,Arbusto,Blanca
100720,Acanthaceae,Dyschoriste,Arbusto,Blanca
116870,Euphorbiaceae,Stillingia,Árbol,Ausente
95258,Apocynaceae,Asclepias,Arbusto,Blanca
80687,Amaranthaceae,Atriplex,Arbusto,Verde
106524,Lamiaceae,Scutellaria,Arbusto,Azul
124300,Plantaginaceae,Maurandya,Árbol,Azul
92544,Nyctaginaceae,Boerhavia,Arbusto,Amarilla
10829,Orchidaceae,Ponthieva,Árbol,Verde
83738,Cactaceae,Cylindropuntia,Arbusto,Amarilla
132609,Rubiaceae,Randia,Árbol,Blanca
80904,Amaranthaceae,Atriplex,Arbusto,Verde
125023,Plantaginaceae,Plantago,Árbol,Blanca
123477,Piperaceae,Peperomia,Árbol,Azul
77772,Brassicaceae,Synthlipsis,Árbol,Blanca
2121,Asparagaceae,Agave,Árbol,Amarillenta
7484,Cyperaceae,Carex,Árbol,Amarillenta
81668,Amaranthaceae,Froelichia,Árbol,Blanca
95652,Apocynaceae,Asclepias,Arbusto,Blanca
97761,Apocynaceae,Matelea,Arbusto,Blanca
127367,Polygonaceae,Eriogonum,Árbol,Blanca
115903,Euphorbiaceae,Euphorbia,Arbusto,Blanca
98068,Apocynaceae,Matelea,Arbusto,Verde
589,Arecaceae,Brahea,Árbol,Crema
108753,Scrophulariaceae,Buddleja,Árbol,Lila
81695,Amaranthaceae,Gomphrena,Árbol,Blanca
105371,Lamiaceae,Salvia,Árbol,Rosa
95499,Apocynaceae,Asclepias,Arbusto,Blanca
7254,Commelinaceae,Tradescantia,Árbol,Rosa
3456,Asparagaceae,Beaucarnea,Árbol,Crema
93994,Portulacaceae,Talinum,Árbol,Blanca
116726,Euphorbiaceae,Pleradenophora,Árbol,Ausente
72786,Boraginaceae,Bourreria,Arbusto,Blanca
134843,Anacardiaceae,Rhus,Arbusto,Blanca
133361,Anacardiaceae,Malosma,Arbusto,Blanca
77690,Brassicaceae,Sisymbrium,Árbol,Amarilla
91572,Cactaceae,Stenocereus,Árbol,Blanca
44598,Apiaceae,Eryngium,Árbol,Blanca
78970,Amaranthaceae,Amaranthus,Árbol,Blanco amarillenta
132841,Rubiaceae,Stenotis,Árbol,Crema
72891,Boraginaceae,Cordia,Árbol,Blanca
88662,Cactaceae,Opuntia,Arbusto,Amarilla
89931,Cactaceae,Opuntia,Arbusto,Amarilla
10986,Melanthiaceae,Schoenocaulon,Árbol,Verde
118572,Malvaceae,Abutilon,Arbusto,Amarilla
92316,Nyctaginaceae,Allionia,Árbol,Amarilla
105130,Lamiaceae,Salvia,Arbusto,Azul
140713,Solanaceae,Solanum,Árbol,Verdosa
103150,Acanthaceae,Ruellia,Árbol,Morada
101642,Acanthaceae,Justicia,Árbol,Blanca
100875,Acanthaceae,Elytraria,Árbol,Blanca
136419,Zygophyllaceae,Viscainoa,Arbusto,Blanca
72575,Bataceae,Batis,Arbusto,Blanca
107187,Oleaceae,Fraxinus,Árbol,Amarilla
99417,Oxalidaceae,Oxalis,Árbol,Amarillenta
139560,Solanaceae,Physalis,Arbusto,Rosa
89219,Cactaceae,Opuntia,Arbusto,Amarilla
78058,Achatocarpaceae,Phaulothamnus,Arbusto,Amarilla
135149,Rutaceae,Casimiroa,Árbol,Verde
5007,Asphodelaceae,Asphodelus,Árbol,Blanca
1486,Asparagaceae,Agave,Árbol,Amarillenta
93710,Portulacaceae,Cistanthe,Arbusto,Blanca
124640,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
103966,Lamiaceae,Hedeoma,Árbol,Lila
124479,Plantaginaceae,Mohavea,Arbusto,Azul
95305,Apocynaceae,Asclepias,Arbusto,Blanca
74813,Boraginaceae,Heliotropium,Árbol,Blanca
120762,Malvaceae,Sida,Árbol,Blanca
90931,Cactaceae,Pachycereus,Árbol,Blanca
82447,Amaranthaceae,Iresine,Arbusto,Blanca
133569,Anacardiaceae,Pachycormus,Árbol,Crema
4034,Asparagaceae,Echeandia,Árbol,Amarillenta
79263,Amaranthaceae,Amaranthus,Árbol,Verde
111317,Euphorbiaceae,Croton,Árbol,Blanca
126739,Polygonaceae,Eriogonum,Arbusto,Blanca
8228,Cyperaceae,Cyperus,Árbol,Amarillenta
118630,Malvaceae,Abutilon,Arbusto,Anaranjadas
78111,Achatocarpaceae,Phaulothamnus,Arbusto,Blanco amarillenta
101113,Acanthaceae,Holographis,Árbol,Blanca
96281,Apocynaceae,Asclepias,Arbusto,Blanca
108905,Scrophulariaceae,Emorya,Arbusto,Lila
9685,Juncaceae,Juncus,Árbol,Café
117749,Salicaceae,Neopringlea,Arbusto,Lavanda
102630,Acanthaceae,Ruellia,Arbusto,Blanca
89015,Cactaceae,Opuntia,Arbusto,Amarilla
94743,Apocynaceae,Asclepias,Árbol,Morada
86200,Cactaceae,Grusonia,Arbusto,Amarilla
75140,Boraginaceae,Lithospermum,Árbol,Blanca
140210,Solanaceae,Solanum,Árbol,Verde
83168,Cactaceae,Cochemiea,Arbusto,Roja
4127,Asparagaceae,Hesperaloe,Árbol,Amarillenta
118763,Malvaceae,Allowissadula,Arbusto,Blanca
125483,Polygalaceae,Monnina,Arbusto,Blanca
111172,Euphorbiaceae,Croton,Arbusto,Blanca
120950,Malvaceae,Sida,Árbol,Blanca
135977,Simaroubaceae,Castela,Árbol,Magenta
7124,Commelinaceae,Tradescantia,Árbol,Rosa
138726,Solanaceae,Nicotiana,Árbol,Rosa
112835,Euphorbiaceae,Euphorbia,Árbol,Roja
112312,Euphorbiaceae,Euphorbia,Árbol,Blanca
124622,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
83588,Cactaceae,Cylindropuntia,Arbusto,Amarilla
86263,Cactaceae,Lemaireocereus,Arbusto,Blanca
136481,Polemoniaceae,Acanthogilia,Arbusto,Blanca
131435,Saxifragaceae,Heuchera,Arbusto,Lavanda
96948,Apocynaceae,Funastrum,Arbusto,Blanca
121686,Malvaceae,Urocarpidium,Árbol,Rosa
123250,Papaveraceae,Argemone,Arbusto,Amarilla
135564,Rutaceae,Ptelea,Árbol,Lavanda
132061,Rubiaceae,Galium,Arbusto,Blanco amarillenta
80726,Amaranthaceae,Atriplex,Árbol,Verde
116672,Euphorbiaceae,Pleradenophora,Árbol,Ausente
93338,Nyctaginaceae,Pisonia,Árbol,Amarilla
104642,Lamiaceae,Monardella,Árbol,Lila
89786,Cactaceae,Opuntia,Arbusto,Amarilla
108792,Scrophulariaceae,Buddleja,Arbusto,Lila
131439,Saxifragaceae,Heuchera,Arbusto,Lavanda
136290,Zygophyllaceae,Viscainoa,Arbusto,Blanca
117895,Salicaceae,Salix,Árbol,Lavanda
93171,Nyctaginaceae,Mirabilis,Arbusto,Amarilla
139815,Solanaceae,Physalis,Arbusto,Rosa
107566,Oleaceae,Menodora,Árbol,Amarilla
123263,Papaveraceae,Bocconia,Arbusto,Amarilla
137791,Solanaceae,Datura,Árbol,Roja
2221,Asparagaceae,Agave,Árbol,Amarillenta
87126,Cactaceae,Mammillaria,Arbusto,Amarilla
141041,Moraceae,Ficus,Árbol,Amarilla
78554,Aizoaceae,Trianthema,Árbol,Blanco amarillenta
6089,Bromeliaceae,Tillandsia,Árbol,Morada
88374,Cactaceae,Opuntia,Arbusto,Rosa
116438,Euphorbiaceae,Jatropha,Arbusto,Blanca
129071,Rhamnaceae,Colubrina,Árbol,Blanca
87178,Cactaceae,Mammillaria,Arbusto,Morada
118527,Malvaceae,Abutilon,Arbusto,Anaranjadas
106140,Lamiaceae,Salvia,Arbusto,Azul
83617,Cactaceae,Cylindropuntia,Arbusto,Amarilla
122401,Onagraceae,Oenothera,Árbol,Amarilla
7086,Commelinaceae,Tradescantia,Árbol,Rosa
111562,Euphorbiaceae,Ditaxis,Árbol,Verde
123272,Papaveraceae,Dendromecon,Arbusto,Amarilla
88148,Cactaceae,Opuntia,Arbusto,Amarilla
106072,Lamiaceae,Salvia,Árbol,Roja
125132,Plantaginaceae,Plantago,Arbusto,Blanca
80155,Amaranthaceae,Atriplex,Arbusto,Blanca
87825,Cactaceae,Neobuxbaumia,Arbusto,Blanca
137958,Solanaceae,Lycium,Árbol,Rosa
2919,Asparagaceae,Agave,Árbol,Amarillenta
92386,Nyctaginaceae,Allionia,Árbol,Amarilla
92927,Nyctaginaceae,Cyphomeris,Árbol,Amarilla
114307,Euphorbiaceae,Euphorbia,Árbol,Blanca
82263,Amaranthaceae,Iresine,Árbol,Blanca
8711,Cyperaceae,Eleocharis,Árbol,Amarillenta
102440,Acanthaceae,Mirandea,Árbol,Azul
128847,Rhamnaceae,Ceanothus,Árbol,Blanca
135672,Rutaceae,Taravalia,Arbusto,Lavanda
78077,Achatocarpaceae,Phaulothamnus,Arbusto,Blanco amarillenta
93750,Portulacaceae,Phemeranthus,Arbusto,Blanca
75850,Boraginaceae,Tiquilia,Árbol,Rosa
116094,Euphorbiaceae,Jatropha,Arbusto,Roja
96912,Apocynaceae,Funastrum,Arbusto,Blanca
